assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
15.0,13.0,"{'10-20': 1.2999999999999998, '0-10': 1.6}","{'10-20': -0.34999999999999964, '0-10': -0.6999999999999995}",495.0,495.0,13884.0,"{'10-20': -29.50000000000003, '0-10': 39.95000000000002}","{'10-20': 290.7, '0-10': 172.60000000000002}",3.0,7015.0,"{'10-20': 225, '0-10': 184.10000000000002}",6200.0,0.0,BOTTOM,0.0,0.0,0.0,9,5136.0,742.0,5488.0,DUO_SUPPORT,23.0,24221.0,4189.0,9602.0,736.0,35.0,156.0,6330.0,600.0,306.0,67.0,14.0,8.0,45.0,True,"{'10-20': 34.95000000000002, '0-10': -17.649999999999977}","{'10-20': 333.6, '0-10': 266.2}"
22.0,13.0,"{'10-20': 0.5, '0-10': 0.5, '20-30': 0.8}","{'10-20': 0.25, '0-10': 0.20000000000000018, '20-30': 0.5000000000000001}",2357.0,566.0,10972.0,"{'10-20': -118.60000000000002, '0-10': 93.15000000000006, '20-30': -108.70000000000005}","{'10-20': 763, '0-10': 372.6, '20-30': 578.7}",7.0,8666.0,"{'10-20': 313.9, '0-10': 211.29999999999998, '20-30': 249.9}",7400.0,2.0,BOTTOM,1.0,0.0,1.0,5,2868.0,1085.0,8644.0,DUO_SUPPORT,34.0,23603.0,11836.0,17428.0,2192.0,18.0,174.0,0.0,0.0,1051.0,91.0,10.0,13.0,39.0,True,"{'10-20': 109.2, '0-10': -21.000000000000014, '20-30': -89.45000000000002}","{'10-20': 326.5, '0-10': 280.4, '20-30': 444.9}"
16.0,14.0,"{'10-20': 2.2, '0-10': 1.2999999999999998}",,2632.0,888.0,21743.0,,"{'10-20': 815.3, '0-10': 502.79999999999995}",6.0,9496.0,"{'10-20': 373.8, '0-10': 247}",8425.0,5.0,BOTTOM,0.0,0.0,0.0,7,6387.0,1270.0,11893.0,DUO_SUPPORT,44.0,32554.0,10653.0,22002.0,6936.0,37.0,138.0,6930.0,600.0,1400.0,67.0,15.0,7.0,48.0,True,,"{'10-20': 289.5, '0-10': 282.9}"
9.0,14.0,"{'10-20': 0.7, '0-10': 0.8}","{'10-20': 0.5999999999999999, '0-10': 1.1999999999999997}",1094.0,602.0,5488.0,"{'10-20': -12.549999999999983, '0-10': -19.650000000000034}","{'10-20': 604.8, '0-10': 383.79999999999995}",5.0,10895.0,"{'10-20': 370.3, '0-10': 362.6}",10600.0,11.0,BOTTOM,20.0,8.0,12.0,7,63891.0,20513.0,7258.0,DUO_SUPPORT,14.0,68565.0,22148.0,14425.0,1956.0,31.0,34.0,729.0,729.0,774.0,51.0,0.0,9.0,25.0,True,"{'10-20': 67.95000000000002, '0-10': 106.84999999999998}","{'10-20': 343, '0-10': 396}"
23.0,14.0,"{'10-20': 1.4, '0-10': 0}","{'10-20': -0.9999999999999998, '0-10': -1.5}",1163.0,430.0,7846.0,"{'10-20': -180.84999999999997, '0-10': -24.499999999999957}","{'10-20': 527.4000000000001, '0-10': 336.4}",5.0,8756.0,"{'10-20': 289.3, '0-10': 232.79999999999998}",7960.0,1.0,BOTTOM,0.0,0.0,0.0,9,3247.0,1169.0,9031.0,DUO_SUPPORT,34.0,19070.0,9521.0,13845.0,1775.0,19.0,248.0,340.0,340.0,384.0,65.0,14.0,14.0,41.0,True,"{'10-20': -120.95000000000002, '0-10': 6.950000000000017}","{'10-20': 353, '0-10': 271.3}"
19.0,14.0,"{'10-20': 1.1, '0-10': 1.4}","{'10-20': 1.1500000000000004, '0-10': 0.7999999999999998}",526.0,246.0,23047.0,"{'10-20': -210.85, '0-10': -24.74999999999997}","{'10-20': 685.1, '0-10': 307.1}",5.0,8944.0,"{'10-20': 328.4, '0-10': 185.7}",7500.0,4.0,BOTTOM,0.0,0.0,0.0,5,4515.0,921.0,13068.0,DUO_SUPPORT,49.0,33931.0,11311.0,18550.0,2714.0,31.0,91.0,7669.0,664.0,557.0,51.0,8.0,2.0,28.0,True,"{'10-20': 38.5, '0-10': -6.500000000000028}","{'10-20': 352.4, '0-10': 246.39999999999998}"
20.0,16.0,"{'10-20': 1.5, '0-10': 1.4, '20-30': 1.1}","{'10-20': 0.5499999999999998, '0-10': 0.8500000000000001, '20-30': -0.40000000000000013}",2736.0,1260.0,42926.0,"{'10-20': -233.65000000000003, '0-10': -56.200000000000074, '20-30': 171.84999999999985}","{'10-20': 613.2, '0-10': 349.7, '20-30': 958.5}",4.0,10912.0,"{'10-20': 360.1, '0-10': 195.39999999999998, '20-30': 334.4}",8850.0,7.0,BOTTOM,0.0,0.0,0.0,2,1548.0,298.0,15760.0,DUO_SUPPORT,34.0,41755.0,13451.0,21352.0,3113.0,40.0,68.0,5435.0,898.0,2862.0,86.0,16.0,7.0,56.0,True,"{'10-20': 121.35000000000002, '0-10': 33.499999999999986, '20-30': -122.94999999999999}","{'10-20': 445.5, '0-10': 253.89999999999998, '20-30': 472}"
12.0,10.0,"{'10-20': 1.8, '0-10': 1.5}",,1496.0,1496.0,11895.0,,"{'10-20': 493.7, '0-10': 239.4}",2.0,6927.0,"{'10-20': 376.2, '0-10': 234.70000000000002}",6325.0,2.0,BOTTOM,0.0,0.0,0.0,1,1106.0,97.0,7666.0,DUO_SUPPORT,30.0,32166.0,8584.0,8361.0,32.0,33.0,56.0,4810.0,418.0,368.0,47.0,7.0,4.0,20.0,True,,"{'10-20': 419.9, '0-10': 250.9}"
21.0,13.0,"{'10-20': 1.5, '0-10': 1.1}","{'10-20': 0.44999999999999973, '0-10': 0.9500000000000002}",2839.0,1710.0,25940.0,"{'10-20': 95.75000000000006, '0-10': 109.29999999999998}","{'10-20': 964.8, '0-10': 471.4}",10.0,8206.0,"{'10-20': 261.9, '0-10': 219}",7425.0,2.0,BOTTOM,0.0,0.0,0.0,1,6075.0,2275.0,13256.0,DUO_SUPPORT,46.0,23492.0,7765.0,24876.0,1962.0,35.0,89.0,7145.0,736.0,816.0,79.0,11.0,13.0,37.0,True,"{'10-20': 37.29999999999998, '0-10': 42.65000000000002}","{'10-20': 360.4, '0-10': 240.4}"
16.0,13.0,"{'10-20': 0.7, '0-10': 0.3}","{'10-20': -1.3999999999999997, '0-10': -0.9999999999999998}",4846.0,1613.0,11069.0,"{'10-20': -194.14999999999992, '0-10': -107.20000000000005}","{'10-20': 745, '0-10': 303.4}",3.0,9025.0,"{'10-20': 337.79999999999995, '0-10': 219.70000000000002}",8100.0,6.0,BOTTOM,10.0,0.0,6.0,2,5112.0,1935.0,10402.0,DUO_SUPPORT,43.0,50380.0,20550.0,14891.0,6770.0,19.0,205.0,743.0,743.0,656.0,58.0,6.0,9.0,34.0,True,"{'10-20': -23.05000000000004, '0-10': 35.3}","{'10-20': 369.7, '0-10': 260.4}"
25.0,18.0,"{'10-20': 1.4, '0-10': 1.7000000000000002, '30-end': 0.30000000000000004, '20-30': 0.2}","{'10-20': 0.8500000000000001, '0-10': 0.44999999999999973, '30-end': 0.05000000000000038, '20-30': 1.15}",2284.0,534.0,49043.0,"{'10-20': 359.85, '0-10': 79.65, '30-end': 214, '20-30': 120.45000000000005}","{'10-20': 819.9, '0-10': 270.2, '30-end': 1066.8, '20-30': 963.7}",5.0,12544.0,"{'10-20': 283.20000000000005, '0-10': 221.9, '30-end': 271.5, '20-30': 309.2}",11075.0,4.0,BOTTOM,0.0,0.0,0.0,4,6577.0,1350.0,23463.0,DUO_SUPPORT,81.0,45972.0,14436.0,34640.0,24045.0,42.0,153.0,8069.0,1228.0,1033.0,114.0,21.0,8.0,71.0,True,"{'10-20': -56.200000000000045, '0-10': -19.599999999999994, '30-end': 149.7, '20-30': 233.64999999999998}","{'10-20': 300.1, '0-10': 282.20000000000005, '30-end': 557.3, '20-30': 456.7}"
8.0,13.0,"{'10-20': 0.8, '0-10': 1.5}","{'10-20': 0.30000000000000027, '0-10': 1.6}",1206.0,234.0,21621.0,"{'10-20': 383.74999999999994, '0-10': 177.5}","{'10-20': 826, '0-10': 445.3}",5.0,6694.0,"{'10-20': 213.89999999999998, '0-10': 161.1}",5760.0,0.0,BOTTOM,0.0,0.0,0.0,9,4330.0,447.0,9962.0,DUO_SUPPORT,22.0,16434.0,4009.0,20190.0,6314.0,27.0,47.0,5638.0,639.0,1256.0,69.0,12.0,5.0,42.0,True,"{'10-20': -39.900000000000006, '0-10': 16.5}","{'10-20': 244.70000000000002, '0-10': 253.10000000000002}"
20.0,12.0,"{'10-20': 1.8, '0-10': 1.8}",,3124.0,1826.0,13421.0,,"{'10-20': 457, '0-10': 255.89999999999998}",6.0,8499.0,"{'10-20': 353.3, '0-10': 185.5}",7550.0,3.0,BOTTOM,0.0,0.0,0.0,9,7478.0,526.0,3485.0,SOLO,26.0,28492.0,4616.0,13638.0,1478.0,44.0,78.0,5940.0,557.0,1759.0,51.0,4.0,6.0,23.0,True,,"{'10-20': 346.9, '0-10': 240.10000000000002}"
14.0,11.0,"{'10-20': 1.7, '0-10': 1.8}","{'10-20': -0.25, '0-10': 2.2500000000000004}",1054.0,984.0,4680.0,"{'10-20': -294.75, '0-10': -70.9}","{'10-20': 205.7, '0-10': 134.6}",0.0,6267.0,"{'10-20': 250.39999999999998, '0-10': 201.9}",5635.0,0.0,BOTTOM,0.0,0.0,0.0,6,4597.0,476.0,3334.0,DUO_SUPPORT,20.0,16433.0,2140.0,6494.0,2574.0,36.0,164.0,5179.0,0.0,139.0,48.0,6.0,7.0,22.0,True,"{'10-20': 19.00000000000003, '0-10': 101.25000000000001}","{'10-20': 295.6, '0-10': 303.4}"
18.0,13.0,"{'10-20': 1.2, '0-10': 1.5}","{'10-20': 1.3499999999999996, '0-10': 1.05}",723.0,138.0,8434.0,"{'10-20': -386.9, '0-10': 109.45000000000003}","{'10-20': 547.4, '0-10': 307.8}",5.0,7128.0,"{'10-20': 323.4, '0-10': 186.2}",6375.0,0.0,BOTTOM,0.0,0.0,0.0,1,3653.0,203.0,5658.0,DUO_SUPPORT,27.0,14458.0,2932.0,10774.0,1053.0,27.0,48.0,5976.0,433.0,286.0,39.0,9.0,4.0,26.0,True,"{'10-20': 72.20000000000002, '0-10': -19.94999999999999}","{'10-20': 464.1, '0-10': 257.4}"
19.0,15.0,"{'10-20': 1.2999999999999998, '0-10': 1.2999999999999998, '20-30': 0.5}","{'10-20': 0.1499999999999999, '0-10': 0.09999999999999987, '20-30': 0.5500000000000002}",705.0,408.0,30320.0,"{'10-20': 52.25, '0-10': 124.35, '20-30': 551.1000000000001}","{'10-20': 427, '0-10': 475.6, '20-30': 1368.4}",6.0,9921.0,"{'10-20': 304.3, '0-10': 217.10000000000002, '20-30': 309.1}",8775.0,3.0,BOTTOM,0.0,0.0,0.0,6,6506.0,2068.0,13102.0,DUO_SUPPORT,57.0,31424.0,10180.0,27581.0,4182.0,32.0,99.0,7718.0,1172.0,854.0,90.0,21.0,8.0,61.0,True,"{'10-20': -29.900000000000034, '0-10': -17.60000000000001, '20-30': 52.299999999999955}","{'10-20': 325.5, '0-10': 275.2, '20-30': 616.7}"
12.0,10.0,"{'10-20': 1.5, '0-10': 1.4}","{'10-20': -0.7, '0-10': -0.49999999999999956}",397.0,147.0,13648.0,"{'10-20': 23.200000000000045, '0-10': 82.64999999999999}","{'10-20': 704.3, '0-10': 402.2}",2.0,5628.0,"{'10-20': 250.1, '0-10': 199}",4275.0,1.0,BOTTOM,0.0,0.0,0.0,3,3559.0,620.0,9066.0,DUO_SUPPORT,28.0,18340.0,3794.0,12666.0,5438.0,29.0,73.0,7260.0,0.0,530.0,33.0,7.0,4.0,18.0,True,"{'10-20': 72.30000000000001, '0-10': 16.84999999999998}","{'10-20': 387.3, '0-10': 246.2}"
13.0,14.0,"{'10-20': 1.2999999999999998, '0-10': 1.1, '20-30': 0.4}",,9428.0,695.0,30197.0,,"{'10-20': 497.4, '0-10': 339.7, '20-30': 808}",7.0,8036.0,"{'10-20': 241.10000000000002, '0-10': 182.39999999999998, '20-30': 215.10000000000002}",7100.0,1.0,BOTTOM,4.0,4.0,0.0,2,1656.0,0.0,14969.0,DUO_SUPPORT,29.0,44533.0,9714.0,20317.0,699.0,30.0,74.0,9218.0,1098.0,2011.0,77.0,16.0,5.0,44.0,True,,"{'10-20': 336.6, '0-10': 184.5, '20-30': 372.7}"
14.0,11.0,"{'10-20': 0.5, '0-10': 0.5}","{'10-20': 0.25, '0-10': 0.19999999999999996}",2005.0,1297.0,5263.0,"{'10-20': -81.65000000000003, '0-10': -126.55000000000001}","{'10-20': 686.5999999999999, '0-10': 224.9}",4.0,6889.0,"{'10-20': 354.6, '0-10': 215.8}",6100.0,2.0,BOTTOM,0.0,0.0,0.0,3,3424.0,1412.0,5485.0,DUO_SUPPORT,25.0,17735.0,8053.0,10160.0,201.0,11.0,183.0,728.0,728.0,246.0,55.0,6.0,5.0,32.0,True,"{'10-20': 239.7, '0-10': -9.25}","{'10-20': 430.6, '0-10': 245.9}"
11.0,12.0,"{'10-20': 2.0999999999999996, '0-10': 1.4}","{'10-20': -0.3500000000000003, '0-10': 0.3500000000000001}",367.0,367.0,19350.0,"{'10-20': -150.20000000000005, '0-10': -93.39999999999998}","{'10-20': 515.0999999999999, '0-10': 208.3}",3.0,6869.0,"{'10-20': 357.5, '0-10': 193.3}",6025.0,3.0,BOTTOM,0.0,0.0,0.0,3,3917.0,730.0,5339.0,DUO_SUPPORT,22.0,22934.0,7047.0,10956.0,1697.0,35.0,49.0,7117.0,722.0,524.0,44.0,11.0,6.0,22.0,True,"{'10-20': 73.10000000000002, '0-10': 40.39999999999998}","{'10-20': 489.29999999999995, '0-10': 294.2}"
13.0,11.0,"{'10-20': 1.3, '0-10': 1.4}","{'10-20': -1.8000000000000003, '0-10': -1.3499999999999999}",729.0,729.0,19663.0,"{'10-20': 53.44999999999999, '0-10': -95.25}","{'10-20': 700.2, '0-10': 520.2}",7.0,6276.0,"{'10-20': 238.8, '0-10': 216}",5400.0,1.0,BOTTOM,0.0,0.0,0.0,10,3083.0,769.0,10169.0,DUO_SUPPORT,23.0,21634.0,8772.0,19066.0,3170.0,31.0,160.0,6983.0,808.0,567.0,53.0,10.0,4.0,30.0,True,"{'10-20': -56.05000000000001, '0-10': 12.999999999999957}","{'10-20': 260.7, '0-10': 238.6}"
14.0,11.0,"{'10-20': 0.8, '0-10': 0.3}","{'10-20': -1.4000000000000004, '0-10': -0.09999999999999987}",2865.0,500.0,4863.0,"{'10-20': -400, '0-10': -56.90000000000002}","{'10-20': 654.5, '0-10': 507.9}",6.0,7664.0,"{'10-20': 334.7, '0-10': 287.6}",6510.0,4.0,BOTTOM,4.0,0.0,0.0,2,3047.0,1094.0,3461.0,DUO_SUPPORT,22.0,22151.0,9097.0,14617.0,984.0,12.0,146.0,710.0,710.0,798.0,57.0,12.0,7.0,30.0,True,"{'10-20': -21.100000000000023, '0-10': 25.799999999999983}","{'10-20': 381.1, '0-10': 256.9}"
11.0,10.0,"{'10-20': 1.6, '0-10': 1.8}","{'10-20': -0.6499999999999995, '0-10': -0.6000000000000001}",0.0,0.0,10521.0,"{'10-20': -1.2000000000000455, '0-10': 25.799999999999997}","{'10-20': 463.5, '0-10': 269.8}",4.0,6195.0,"{'10-20': 252.4, '0-10': 215.8}",5625.0,1.0,BOTTOM,0.0,0.0,0.0,6,4712.0,815.0,7915.0,DUO_SUPPORT,21.0,15821.0,5607.0,11312.0,2351.0,35.0,46.0,3722.0,652.0,567.0,49.0,7.0,7.0,34.0,True,"{'10-20': 0.6500000000000057, '0-10': -14.099999999999994}","{'10-20': 299.8, '0-10': 267.4}"
23.0,14.0,"{'10-20': 0.6000000000000001, '0-10': 0.5}",,4618.0,1094.0,6937.0,,"{'10-20': 368, '0-10': 304.2}",1.0,8542.0,"{'10-20': 299.1, '0-10': 225.5}",7625.0,0.0,BOTTOM,4.0,0.0,0.0,8,4760.0,1792.0,6133.0,DUO_SUPPORT,41.0,19519.0,7330.0,10287.0,4504.0,14.0,249.0,2963.0,419.0,305.0,59.0,11.0,8.0,29.0,True,,"{'10-20': 463.5, '0-10': 249.10000000000002}"
28.0,15.0,"{'10-20': 0.3, '0-10': 1.5, '20-30': 1.1}","{'10-20': -1.1500000000000004, '0-10': 0.7999999999999996, '20-30': 0.8999999999999992}",2086.0,1447.0,7599.0,"{'10-20': -192.04999999999995, '0-10': -70.09999999999997, '20-30': -207.65000000000003}","{'10-20': 284.1, '0-10': 241.7, '20-30': 558.7}",2.0,10970.0,"{'10-20': 340.2, '0-10': 260.7, '20-30': 371.5}",9775.0,2.0,BOTTOM,0.0,0.0,0.0,10,4306.0,1617.0,5619.0,DUO_SUPPORT,29.0,20445.0,6907.0,12003.0,6758.0,29.0,251.0,0.0,0.0,497.0,76.0,11.0,10.0,43.0,True,"{'10-20': 23.900000000000034, '0-10': 97.80000000000001, '20-30': 187.4}","{'10-20': 285.6, '0-10': 368.5, '20-30': 601.3}"
19.0,14.0,"{'10-20': 1.7999999999999998, '0-10': 1.4, '20-30': 0.6}",,8251.0,808.0,25556.0,,"{'10-20': 843.9000000000001, '0-10': 449.9, '20-30': 648.2}",9.0,8481.0,"{'10-20': 260.3, '0-10': 181.5, '20-30': 249.89999999999998}",7525.0,0.0,BOTTOM,2.0,0.0,2.0,4,7609.0,1109.0,10186.0,DUO_SUPPORT,34.0,44516.0,6737.0,20865.0,2419.0,40.0,118.0,21835.0,456.0,741.0,75.0,11.0,8.0,53.0,True,,"{'10-20': 362.2, '0-10': 219.8, '20-30': 490.8}"
9.0,14.0,"{'10-20': 0.8, '0-10': 1.6}","{'10-20': 0.7000000000000002, '0-10': 0.5500000000000003}",4758.0,2034.0,15080.0,"{'10-20': -1.9999999999999716, '0-10': 66.54999999999998}","{'10-20': 574.7, '0-10': 313.1}",6.0,7244.0,"{'10-20': 220.2, '0-10': 160}",6275.0,2.0,BOTTOM,0.0,0.0,0.0,8,7666.0,1048.0,10168.0,DUO_SUPPORT,17.0,21138.0,4425.0,16618.0,1203.0,30.0,93.0,5222.0,222.0,650.0,61.0,5.0,4.0,25.0,True,"{'10-20': 127.10000000000002, '0-10': 23.549999999999983}","{'10-20': 370.2, '0-10': 275.1}"
20.0,17.0,"{'10-20': 0.8, '0-10': 1.5, '30-end': 0.2, '20-30': 1.2}","{'10-20': 0.24999999999999978, '0-10': -0.4000000000000006, '30-end': -0.09999999999999964, '20-30': -0.7499999999999998}",2389.0,1217.0,64303.0,"{'10-20': 206.74999999999994, '0-10': 75.75000000000006, '30-end': -573.3, '20-30': 399.44999999999993}","{'10-20': 713.6, '0-10': 411.70000000000005, '30-end': 761, '20-30': 1034}",9.0,11505.0,"{'10-20': 325, '0-10': 249.6, '30-end': 231.8, '20-30': 325.9}",11075.0,4.0,BOTTOM,0.0,0.0,0.0,3,6850.0,1824.0,25636.0,DUO_SUPPORT,34.0,42551.0,15207.0,37172.0,5274.0,37.0,152.0,6936.0,2006.0,3398.0,84.0,7.0,6.0,32.0,True,"{'10-20': 2.099999999999966, '0-10': -22.19999999999999, '30-end': -196.79999999999995, '20-30': -22.400000000000034}","{'10-20': 423.9, '0-10': 358, '30-end': 435, '20-30': 608.1}"
17.0,13.0,"{'10-20': 1.6, '0-10': 1.4}","{'10-20': -1.6500000000000004, '0-10': 0.7500000000000002}",246.0,246.0,16288.0,"{'10-20': 118.94999999999999, '0-10': 45.29999999999998}","{'10-20': 581.2, '0-10': 413.3}",4.0,7263.0,"{'10-20': 267.6, '0-10': 205.1}",5575.0,1.0,BOTTOM,0.0,0.0,0.0,8,4184.0,835.0,9663.0,DUO_SUPPORT,43.0,23879.0,8187.0,19792.0,10113.0,32.0,88.0,6003.0,766.0,2504.0,57.0,9.0,6.0,25.0,True,"{'10-20': 169.45, '0-10': 4.049999999999983}","{'10-20': 440, '0-10': 291.7}"
15.0,12.0,"{'10-20': 1.4, '0-10': 1.8}","{'10-20': -0.6500000000000004, '0-10': -0.3500000000000003}",1972.0,226.0,17948.0,"{'10-20': 148.85000000000002, '0-10': 8.000000000000014}","{'10-20': 667.3, '0-10': 240.89999999999998}",3.0,7888.0,"{'10-20': 244.8, '0-10': 223.7}",6375.0,2.0,BOTTOM,0.0,0.0,0.0,4,3910.0,646.0,4609.0,DUO_SUPPORT,28.0,20497.0,7481.0,13293.0,2445.0,34.0,40.0,8024.0,750.0,786.0,68.0,11.0,9.0,42.0,True,"{'10-20': -4.649999999999949, '0-10': 12.500000000000014}","{'10-20': 385.5, '0-10': 308}"
16.0,16.0,"{'10-20': 2.3, '0-10': 1.2000000000000002, '20-30': 1.2}","{'10-20': -0.8999999999999999, '0-10': -1.3000000000000003, '20-30': -0.6000000000000001}",13122.0,6420.0,8816.0,"{'10-20': -177.24999999999994, '0-10': 95.35000000000002, '20-30': -8.549999999999955}","{'10-20': 601.3, '0-10': 409.5, '20-30': 600}",7.0,14082.0,"{'10-20': 468.6, '0-10': 204.3, '20-30': 440.8}",13400.0,11.0,BOTTOM,16.0,0.0,12.0,3,98729.0,23588.0,10451.0,DUO_SUPPORT,52.0,111119.0,28065.0,18019.0,12489.0,56.0,292.0,9323.0,3335.0,202.0,63.0,0.0,7.0,37.0,True,"{'10-20': 27.849999999999994, '0-10': -65.85, '20-30': 52.400000000000006}","{'10-20': 513.8, '0-10': 248.8, '20-30': 446}"
7.0,11.0,"{'10-20': 1.7, '0-10': 1}","{'10-20': -0.44999999999999973, '0-10': -0.15000000000000013}",1957.0,607.0,5588.0,"{'10-20': -317.05000000000007, '0-10': -42.39999999999998}","{'10-20': 277.5, '0-10': 309.9}",3.0,5698.0,"{'10-20': 268.4, '0-10': 190.5}",4625.0,0.0,BOTTOM,0.0,0.0,0.0,10,5188.0,1345.0,4272.0,DUO_SUPPORT,12.0,29579.0,4450.0,7640.0,2662.0,27.0,74.0,0.0,0.0,448.0,55.0,7.0,6.0,26.0,True,"{'10-20': 35.900000000000006, '0-10': 12.050000000000011}","{'10-20': 415.9, '0-10': 230.3}"
19.0,13.0,"{'10-20': 0.6, '0-10': 0.4}","{'10-20': -0.8499999999999999, '0-10': -0.6999999999999995}",2329.0,745.0,11204.0,"{'10-20': -192.54999999999995, '0-10': -90.74999999999999}","{'10-20': 877.1, '0-10': 462}",3.0,8772.0,"{'10-20': 393.6, '0-10': 205.3}",7825.0,5.0,BOTTOM,0.0,0.0,0.0,8,5034.0,1752.0,7321.0,DUO_SUPPORT,41.0,33750.0,16597.0,19477.0,9379.0,14.0,212.0,1294.0,1294.0,624.0,61.0,11.0,10.0,36.0,True,"{'10-20': 108.10000000000002, '0-10': 1.3500000000000227}","{'10-20': 496.2, '0-10': 219.1}"
21.0,12.0,"{'10-20': 0.9, '0-10': 1.4}","{'10-20': 1.0999999999999999, '0-10': 1.25}",1234.0,71.0,8710.0,"{'10-20': -173.3, '0-10': -137.29999999999998}","{'10-20': 380.29999999999995, '0-10': 291.70000000000005}",2.0,6916.0,"{'10-20': 352.5, '0-10': 183.2}",6500.0,1.0,BOTTOM,0.0,0.0,0.0,4,3771.0,929.0,7264.0,DUO_SUPPORT,25.0,13285.0,4017.0,9436.0,2604.0,23.0,64.0,4035.0,0.0,402.0,45.0,10.0,2.0,28.0,True,"{'10-20': 230.79999999999998, '0-10': 48.49999999999997}","{'10-20': 529, '0-10': 254.7}"
11.0,12.0,"{'10-20': 1.1, '0-10': 0.7}","{'10-20': -0.9999999999999996, '0-10': -0.30000000000000027}",4160.0,1669.0,5503.0,"{'10-20': -187.1, '0-10': -1.6500000000000057}","{'10-20': 327.4, '0-10': 336.20000000000005}",1.0,6718.0,"{'10-20': 217, '0-10': 212.79999999999998}",5935.0,0.0,BOTTOM,0.0,0.0,0.0,7,5223.0,894.0,6078.0,DUO_SUPPORT,12.0,24462.0,6249.0,8671.0,2148.0,22.0,119.0,2684.0,776.0,501.0,53.0,10.0,7.0,34.0,True,"{'10-20': 3.1500000000000057, '0-10': -1.0499999999999972}","{'10-20': 314.9, '0-10': 258.70000000000005}"
14.0,14.0,"{'10-20': 1.2999999999999998, '0-10': 1.6, '20-30': 1}","{'10-20': 1.7499999999999996, '0-10': 0.050000000000000266, '20-30': 1.7999999999999998}",434.0,263.0,23831.0,"{'10-20': 196.15, '0-10': -47, '20-30': -112.7999999999999}","{'10-20': 582.8, '0-10': 248.5, '20-30': 804.8000000000001}",3.0,8655.0,"{'10-20': 231.5, '0-10': 177.3, '20-30': 329.9}",7750.0,1.0,BOTTOM,0.0,0.0,0.0,4,4130.0,806.0,10191.0,DUO_SUPPORT,38.0,23873.0,7598.0,18580.0,7295.0,39.0,86.0,6383.0,1205.0,1409.0,96.0,14.0,11.0,62.0,True,"{'10-20': -1.4000000000000057, '0-10': -0.45000000000001705, '20-30': 418.85}","{'10-20': 176.7, '0-10': 286.5, '20-30': 681.6}"
9.0,12.0,"{'10-20': 0.7, '0-10': 1.4}","{'10-20': 1.5499999999999998, '0-10': 1.3500000000000003}",2495.0,110.0,11935.0,"{'10-20': 225.89999999999998, '0-10': 70.35}","{'10-20': 461.5, '0-10': 268.6}",1.0,6272.0,"{'10-20': 219.8, '0-10': 215}",5425.0,2.0,BOTTOM,0.0,0.0,0.0,9,4835.0,751.0,7134.0,DUO_SUPPORT,18.0,19090.0,3728.0,11710.0,1662.0,21.0,101.0,7369.0,376.0,210.0,42.0,5.0,2.0,25.0,True,"{'10-20': 108.64999999999998, '0-10': 39.94999999999999}","{'10-20': 288.6, '0-10': 293.3}"
11.0,17.0,"{'10-20': 2.7, '0-10': 2.7}","{'10-20': 0.7999999999999999, '0-10': 0.7}",16626.0,834.0,13829.0,"{'10-20': -141, '0-10': -152.59999999999997}","{'10-20': 1095, '0-10': 619}",6.0,12731.0,"{'10-20': 594.9000000000001, '0-10': 376.2}",12475.0,9.0,BOTTOM,12.0,0.0,7.0,6,52660.0,12049.0,6499.0,SOLO,15.0,84080.0,17798.0,22132.0,8800.0,60.0,232.0,1706.0,1250.0,5324.0,28.0,11.0,4.0,19.0,True,"{'10-20': 45.10000000000008, '0-10': 124}","{'10-20': 768.7, '0-10': 598.7}"
12.0,12.0,"{'10-20': 2, '0-10': 2.4}","{'10-20': 0.5500000000000005, '0-10': 0.7999999999999998}",630.0,630.0,15944.0,"{'10-20': 138.89999999999998, '0-10': -13.25}","{'10-20': 1057.8, '0-10': 300.5}",5.0,7786.0,"{'10-20': 363.7, '0-10': 242.5}",7100.0,4.0,BOTTOM,0.0,0.0,0.0,3,6893.0,1233.0,11037.0,DUO_SUPPORT,31.0,34091.0,11375.0,19965.0,6287.0,44.0,176.0,7082.0,866.0,3390.0,44.0,2.0,3.0,20.0,True,"{'10-20': -26.850000000000023, '0-10': 25.449999999999974}","{'10-20': 364.9, '0-10': 326.79999999999995}"
