tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
CHALLENGER,P0CSky0vT4_Po8uT7Qe6qImUDn31jojunOeEjmoFpY3I2mc,스텝이엉키면탱고,1261,126,84,TRUE,FALSE,FALSE,TRUE,cGSamUtNW8E8UMl0sQKinA90lRjfxKPJ4pLx1ZL8gVr2jish2smIGfWR
CHALLENGER,Pqmixirq9G2fOZE6oijW7MW8QPJbs-WrxVACZsbt52QHXmE,호잇이,756,367,334,TRUE,FALSE,FALSE,FALSE,540yt3Ic5gqiLOuZiR4XOXqu6GukLGSRUnXR8sUSgZLGEPw
CHALLENGER,G3jQZ4xGvbz4WY3yyd3dErwvRvYVqlDCwH55juW2gums5Q,xiangtaosensei,606,164,128,FALSE,FALSE,TRUE,TRUE,Hvl8YpagnZMxbYIBZP3GGkQ_WI_z3vnGIK5pQTPR0R8
CHALLENGER,zgV66mQGCiddJxy21gsQ2FSdebmfKwdehUxvjfLZxC7mrEAQGQLYPVvkNg,숨바꼭질입니다,595,206,165,TRUE,FALSE,FALSE,FALSE,29w2SMB17aBwFj9BB5JTzngqaMR4ue8mJ2h1UBZS_pRhzLpKrSFNYsPv
CHALLENGER,nWseobh2Cu6TkveoNzCK-J8FKaHqT4-_Xce-mWKy8SkOhz4,Gen G Burdol,989,141,88,TRUE,FALSE,FALSE,TRUE,GawobDu92qj6PrFPl2hOEIfOA5GDl16wjSyDEHxNtqdFjd0
CHALLENGER,4y7qyLEV2PmYcO1lLFSeNLTnaheDDaqPOPjmh-ZgX53DadE0i6Ap88fCvA,전부다시만들다,572,198,141,FALSE,FALSE,TRUE,FALSE,
CHALLENGER,urhN_FI9r4gIYiSR7U2rxU28fRNcNsBSWUsqxYkGej0VWLc,조급해하지 않기,586,367,345,FALSE,FALSE,TRUE,FALSE,6N8X3hwtGuhFYnFyGVnTFMF7jcMugXNeWiD2MdjxZocxR_8
CHALLENGER,9AzQq670GCmbTdL1OYoldCfAmX6oh8S9pg0h-mud_X4TW8E,Liiv Route,1034,389,334,TRUE,FALSE,FALSE,FALSE,2vVr3k-951v7FMxhUtBbzcSgqHo2KeYhM6GHSbcxWxw2O9o
CHALLENGER,dFSmHOcijZGqJaJKcfm_kn2oeNpShXjvPfr573n1RQ0K7AA,Pnpm,728,94,61,FALSE,FALSE,FALSE,TRUE,qzrYut1yb9fF16iBWVqTegjb2i12iy4gaGww3zjClfhh8rDaCi9yK1ij
CHALLENGER,VePoPZw87QEjzT905psjXAM-6qNIalreuzX5b2AbOB-33kM,대구농민박근용,701,147,125,FALSE,FALSE,FALSE,TRUE,t8b_Dcezmch7UK89IzaLzIwZTINgLrSq4cHtGlXuB8a8syX0ss0CUAaG
CHALLENGER,716W_YtvX4d4QxsWNWjL2-CCuzjy6t8KI2V737fxx-pypyA,FA Archer,830,160,125,TRUE,FALSE,FALSE,FALSE,5iX8JDXqCVl_V7YYHY-0Xa8h5C_9dfqK6JJgdrIb4IhyElY1RmjJquU8
CHALLENGER,xvZsVRX8Zq4UrtIX68p3LUfL3Ha4SEL4SU_AiO3BzrvxM_l7tOMg1SaLqg,1xn,717,107,60,FALSE,FALSE,FALSE,FALSE,LOj9J853K2DKNRDc1akgo8mw4Zk9ApVDzwxa7iozE6qzYG5Zt77lMQdK
CHALLENGER,yoYUFMCoZ90sbkKGtcuyN5NebzgWnsSzLckg4D8P8DqLQp0R1EVG0kQdJA,lowa,613,76,39,FALSE,FALSE,TRUE,FALSE,rFzuF8sfrJ_BaNIfs6vlARSTMnES0x6QpgMBAGnzQUri_uDRJjcWCXV0
CHALLENGER,WmNn5vwIKhkos_dtrTWzlH0ZD0gLQEWG7YTqtBnnnnWMwdY,Liiv Summit,633,182,152,TRUE,FALSE,FALSE,FALSE,s6jr-NWkHnFM-oyKswulILMT6JjfopGBQAQvJBuAXq898vU
CHALLENGER,Lj7c4YMGNUPBslmtw2pVx8UCMzAnXf9sE3QUd5LwjfkrFaA,Honpi,556,288,259,FALSE,FALSE,TRUE,FALSE,yg8R5UB18W51ha1s9AvHKnVF2elmWmMqHVPHk9lN2dCFa9fEFmy6s7qa
CHALLENGER,lRnG3YQMmmb-91IHZk6y_XFVv33SmcP-49qBEbr8bITOFrE,오동1,616,598,549,FALSE,FALSE,TRUE,FALSE,kFBIrjUHXF-rMSi6mN_1pVXJMFFUSs50BBNKDVIIr2wqJv-Jk63h1GXn
CHALLENGER,z2PlJclXZjm_y9DtwB1yykf-QqFDu07oSvic76xlmvlCGw,느낌없구리,960,194,143,TRUE,FALSE,FALSE,FALSE,lPbtbbFdMVaB_KM7Hh3dTvmHBvmYfgKz_eCtNxH_RgbJ
CHALLENGER,v3PjW6CTueHvOuliSskO-FEzJV4LAJIOWzoW9PxlW_Suftw,River9,823,338,299,FALSE,FALSE,FALSE,TRUE,6RLLLbxGyWTdRsDI0QRbIm3cO-ilp_YDGWGv_eXOWEu45xziQuffz5QS
CHALLENGER,SDPlu8zypKfBlaYuGKLbkoSt1Na4hf7y9tkjCSZB4K0vMoo,FA BaeKHo,582,103,76,FALSE,FALSE,TRUE,FALSE,hZjOoP5q0Uf11MGKKlapA7qjt7iUKIzWRMWcDceFIGi8TUKmrq9hiZiq
CHALLENGER,F5wGRgmDOM03sstp__s3Ug4Bep_Bz_Gsm_TWshfZFossaXs,latuifipai,634,153,125,FALSE,FALSE,FALSE,FALSE,rL_0JCFabcAFG5uBuoTlzLdG184Z2x2Wx0-c3X3B8gjR1cc
CHALLENGER,OrLWLwGiDdmbL3HbcBlPdEMcre4rUMTR_byUeXH0mXrOHS0aoCEu-FDZSw,haoyunbaobel,1029,319,253,TRUE,FALSE,FALSE,FALSE,LZROL_kXsMdIfOiI9AK2Jz-LpinSA9P2QapfQT2f-76pDaIqle6_gROs
CHALLENGER,jQTtQPsqrC4PDUfPQIfVXI0YbhW2MEmcevrs_CgI5M0UEg,T1 Roach,746,214,173,FALSE,FALSE,FALSE,TRUE,LTCW68L4-gof7-nz17l2Mjgfm06dKlUuorQ0nddMxnJ7
CHALLENGER,eKH15g4h0qRZJRqkQDEQCZvTHXtQRr5sh9dBuW8hrDE254k,cexk1lng,654,141,113,FALSE,FALSE,FALSE,FALSE,XUtdqLROiAZAXXkS4BfUznu3KllWxJixr35xK9NaMt-b1Wk
CHALLENGER,oi5Ri08utKMXdnXtmTEeVU9ejUtLLtdUCs-_3ARNg9nvOMs,못할 때도 있지,756,318,281,TRUE,FALSE,FALSE,FALSE,KdMGpJLpcn18_RVIYxU8ZQRVBOz4jVbhFTfnXEEfidGWuZQ2dzfJ0hId
CHALLENGER,sTQxYx-RIAyg16SJneBHUqP3XOg9DGeZ0o_3PEjvFAAgIAw,La Casa de PapeI,600,447,419,FALSE,FALSE,TRUE,FALSE,whs_ybwR2gUXYfPoMwFsfgXfP8c3t7h1beEGNLXcy7kSeeQ
CHALLENGER,WYDFEhX2nFq9mmtnQ8Zknnrs5mXyCA_mOQC6PxN8OMwyRYs,HLE Morgan1,1043,199,147,TRUE,FALSE,FALSE,FALSE,4JZNrNfRHWpxq7yjLGZ7fayuezBF6RlINREmrvcAeQmWr00
CHALLENGER,NtPO2ek-nCmW-yhu02PGDjvUAaVYU8IyPzqSFAQr8UB8lQ,Afreeca Spirit,644,246,217,FALSE,FALSE,FALSE,FALSE,EBl1ZY76eHDwEdPVCy7eVlJHpmJt9kzB8o5Lk9JKM38o
CHALLENGER,3o7gsfOqdU5_jBDQXGVp63YXC8EADPsHKdlUQO3gkPfA_R7yTilwqAkroA,zhiniantaishen,708,92,37,FALSE,FALSE,TRUE,FALSE,zTS_Jk0_eYQMP43uMiapMGJjPKN-whov9QWI84QFHZQI4mblUA1d4bmI
CHALLENGER,54pEgKmeP_n28VFz93hDY9Dl4tIy58D5WAVPZ-08DnCnlXQ,jkjkjkjkk,862,477,449,TRUE,FALSE,FALSE,FALSE,V1IsRG8tzAmxI8rw30HY0XAgbNc4SgIOegdqDZXDMRDjX6Y
CHALLENGER,HO16Zm5Pv45RI1EPMJqVVTx2V46JYx8gR0JPIzXO3BwlDtY,ACxiaohao,915,202,156,TRUE,FALSE,FALSE,TRUE,BK1LvAOF2i-TfpIU9gypKn3qhcdnKNpkpCCRAFyMp26Gz5GAhZVveVWP
CHALLENGER,qbMmwph04Gtk_tLeLQ6HiqAziaid9OLsexpgACTtPv-1Ej4SDnrqYadjDA,경경경경경경단,722,290,249,TRUE,FALSE,FALSE,FALSE,w4iPlIAfPrlYnCcoEFXZzjrkgwxae__Q3hIiA6CAcg3jy5cwr7L7MimN
CHALLENGER,HTnQokhNbLXEMQEzrzLCL_ags9cWS_HpINN5O47UwVxuw1A,DYU  wjc,600,94,64,FALSE,FALSE,TRUE,FALSE,
CHALLENGER,lMc9k3iFXY-IfZ-kQSZrR4jhZy_ygXdq1BWUnvSgRcVyQ_xYeFdCVmvWCg,신기한 개,670,311,267,TRUE,FALSE,FALSE,FALSE,
CHALLENGER,9lkqaILR_8B1qxV-gyWfsoeQx1sZw1FEz_J58cv5l0eJicNpN5qL8QMkSQ,중년의 활력,701,219,167,FALSE,FALSE,TRUE,FALSE,
CHALLENGER,btDwinsNvUg10IxSf9RqXZIAWDTMUm5xu5hyr-SlHjyV8BST9_jA6ObjZA,pqandlyh,680,124,82,FALSE,FALSE,TRUE,FALSE,
CHALLENGER,Oa6IoNdwVDupCxTyDcwx491eYPyDhIYPvp0fT1Y4pqzIK6PORggXP-IISg,touhunnaozhang,575,158,127,FALSE,FALSE,FALSE,FALSE,
CHALLENGER,ZZbhfKw6fuHY6R9I5f3iZja3Ni5BprFKoEn2Z5FNj7dwwQ,초보강아지,577,188,157,FALSE,FALSE,TRUE,TRUE,
CHALLENGER,YxGZs0skPrwve_RmqBQ4R8h5dGyl5nMXy6eFIfx6ZBSg-OQ,이 차가 식기전에,710,398,358,TRUE,FALSE,FALSE,FALSE,
CHALLENGER,SXmlY5UwcPpTHZqy-OevIDnwGPD2xP7Yl22qTye0TmhvDNtforZXs1O3Ww,egwerhrgdfb,803,289,247,TRUE,FALSE,FALSE,FALSE,
CHALLENGER,_VWfR583GZmVtgfoYXLMpz8qBCV0Zc2R_FvniGkyQgIhK-cJp1ThksPykg,biechibiech1,837,249,178,TRUE,FALSE,FALSE,FALSE,9dZExJLghcp5kAGktGyixdgF-lITtzHa-eANuiN3UbEqeNQFDurwirEM
CHALLENGER,MLhMy-lrM1W9YfIAN4wSzZUXHeLqbYK6-5QNro27w-uUqfo,KaiSamira,734,395,352,FALSE,FALSE,FALSE,FALSE,tZtFEv60mZcLzyrdiWpYpZhvZifooKD1sJGDq8sI2RczJBQ21hFTZtGB
CHALLENGER,LEVnvAgZypsDnuzF_4rxA9n2Kyd5H0xVurusj0-MpGk4xPw,EDGY Swamp,646,263,233,FALSE,FALSE,FALSE,FALSE,BU0AzkdVg6ztu_97mOL7UfiDZUkVK9H-nY9-eu1dEuzS4rA
CHALLENGER,P1dvYr28pFU5EOvugZyjI2h88jB-bk9TB2mSZ_J_Juin4trcZgIyPzET9Q,pikachu1234,609,212,153,FALSE,FALSE,TRUE,FALSE,q9BLPUqH-rFS-4zLF6ddUdGgO0g9lg9c9oCh618aSPEgesGn4dAyh5rU
CHALLENGER,P1WNXGYuy6c8EhYDJtvcpX3Hk-Aj_rpEviTAnuZIkd5GW5c,Rumor,654,231,197,FALSE,FALSE,FALSE,TRUE,hGTkILxPWmRc72sb_cXncyr9e9qKsCYOV1jGpizNUBJKT4FCnp2wLpkJ
CHALLENGER,kcKa9KTDzOmkijrhi5D10_aILOfqyqGfhi8zGMOr8BWGz7jjFQ8gVHKiAA,wanfeng,692,124,84,FALSE,FALSE,FALSE,FALSE,mpjV5h756PlHjKXSXZFOSDuY8thuGRbiHUY_zJ0j6HHqUtD733xl-ANs
CHALLENGER,aBDMky-_-_aHOc-cKjEJUGHr2J2hGppdJvdu2EhwhCH_idUtANuxzRFQFg,ha0yunba0bei,797,304,259,TRUE,FALSE,FALSE,FALSE,sWMxOzKOrX7WbKxsj80TATD6w_CO7T9jLv9mHpB8uvbsjPWa9Lx92VE8
CHALLENGER,vLPdyFpacLjjyqnOiRHdULHSzmvxQxx5Njbk7bmgBWt8P2viyn0zsvtLTw,xiao lao hu7,581,106,65,FALSE,FALSE,FALSE,FALSE,OsPMfs-LxBAnos6LhkFNnD5NYD0WMrKYjVgI9IZi9K3grEqmIZMFaJVZ
CHALLENGER,iq3nhREVcF-qYIlBlP1zKTK1WpbxQcjdkvcmNWfyDMKPUCo,고등학생,610,659,606,FALSE,FALSE,TRUE,FALSE,E9AJpyAqPtXwX7cOiEP4U6vu70Nvx0gnPmLtb4eUJCRFtSw
CHALLENGER,qkodTkd_oXtHOr3Et5LVjpWe23hex5EabDkRrc3gnvib4j4,DK ShowMaker,1082,133,93,TRUE,FALSE,FALSE,FALSE,ujVNfPWJQhk05T8IMmjSHVWsiNeKjo4yWJgokY_8jq3fyew
CHALLENGER,KE1zzx3ptcbfecrvcxihIbABECV0m4JKtDtebk23MhbUPw,FIORAKlNG,569,162,131,FALSE,FALSE,TRUE,FALSE,XkF57vu_2xcHDzZNjRh0LPT9BimvdvGGia0ceakhSQIx
CHALLENGER,aoVu375cpaRn0LqjtaGEVnkGf7A5dGxVT3OoKL07ZeoNwziGXSpVotLizw,shenzhenshaoye,1099,256,186,TRUE,FALSE,FALSE,FALSE,1wuAHQVQUnwaELkUpZtoOF6Mt8TOktrEP-LH9nwUOXrRdxdDv6VoyUQc
CHALLENGER,53mD6mkeUDXIRNB-naN8ZbtxkbeMHUJjX1FiLQN2TZOn8T0qB4KNtP2gYw,Damn supporters,633,171,116,TRUE,FALSE,FALSE,FALSE,MZgXuUiSKWxo8VjHjo7eHtwHpG-H4YpaSS9vZHfRbRxXlTZyFK85Z3bW
CHALLENGER,fIDC3PF16m6AhsxS4srMWS9orb_UpwQCvNzzu7tepZYgQlk,Luv Letterr,1322,255,171,TRUE,FALSE,FALSE,FALSE,xQdNnZbpk9ldMgafHggDv8dlqqP9PET65VnX8ApBJnSwEnZrrfsHzFMl
CHALLENGER,qA-Gc1G4XUbXGuh-YFTcOntu7H1s4Ls3lzptjzc0mWRRqs4,JUGKlNG,1378,123,68,TRUE,FALSE,FALSE,TRUE,RAXof4cWb6xMykm5gbKdtS37sYEVom1VY2Gmh2EO_wY3yeU
CHALLENGER,a2CpsZG0phNpuv2CIhv2RnEMrBST3qzYd0RGe2UvX36w31WXVQ-gq6WwUA,미쳐 릴레이 댄스,655,144,90,FALSE,FALSE,FALSE,FALSE,Jqvnod1Rb4yoCC_S-XW7-L-SQ-57j9axX8d6Eh8WWcSsq5KG4PHsnHIe
CHALLENGER,9TSO_ug0deAL9BKPojudeV540UFjGc7tbU1sT3AdAWoLmqw,Osadia,768,127,97,TRUE,FALSE,FALSE,FALSE,aT6stA9WmEMbi15fODpOtRr4wrQU2fQ4CwySBX0k1DCCd08
CHALLENGER,5BEi-zpxLeFtVE4OTLVJw4RpViyTtTIVt3HTsvhZaFIeLYEYDQj7IrMIhQ,long yan jing yi,988,167,111,TRUE,FALSE,FALSE,TRUE,uWApx-HZx0p3_78XVtbtbQQrDWj3mT-M-t1Oct7jLy28-WiSqvoifCKX
CHALLENGER,lUg8zs2dlmzSPyUq_CcpFtJRNBXe1LkXvTa06rtAwAoyhrI,AF Minit,654,276,252,FALSE,FALSE,TRUE,FALSE,H87mstXZoOzI-iYVvDg_3hkwr9O_26NgL6obNc-lNfnnkRQ
CHALLENGER,rOl6SqKSMV5Shm8w1naXGxtYa9LmXKw6kR9e49QYcFGoEJI,KT H4rp,764,291,252,TRUE,FALSE,FALSE,TRUE,nz-qDXhUCXvuVxTXlwtZuxhiz1g5FOCcdZpAgx67QFOMzzjwOc1juSbT
CHALLENGER,r4ejDbiG2O9suzfA6434Db2iCB-LL8prwyVJFI2hTg61RPjAQzrsUYwe1w,죽이고 싶다1,588,193,148,FALSE,FALSE,TRUE,TRUE,8bdDpiSj5ofzD1hb-CZEBOmi5m_izumGoGpCpCTtqsQel_BmrDu-6hZ9
CHALLENGER,JzGzPCppLQDg6-s4TUFHNIzcAdXtPI-9A65exq6ByI7bVQ,gongjianshou98,668,133,105,TRUE,FALSE,FALSE,FALSE,AwCpyo8HW0bT7Ph3eZz8WcHCnHSvLL32Hi5Om4WNVp0e
CHALLENGER,OFZuweIs4szL8dS1fTinJWP7ceIbq8xSzfdQt6gIuBsZaPM,안녕 맬,790,222,192,FALSE,FALSE,FALSE,FALSE,sHTOhDrD1x6GO5WUHZKS9BW9SDOPkXk-Jud2yKnPTmSeAuY
CHALLENGER,im3afop6OPwrICfGK4164Jzwz2qLKp_6TYmm51_-oLO7RqVUEO5lHtc9eQ,Gdlovestory,625,524,469,FALSE,FALSE,TRUE,TRUE,Zi1As-rNNdiy8dqz03ZbU2CQdAbDKh3PQ7aqwATApVTKzYf-PCoJO2-l
CHALLENGER,UQBJ8IhWrbsBZSPm-IS15hjL0q0nrOJ2Tg7fuxcmuIm6aOQ,장수열,643,204,163,FALSE,FALSE,TRUE,FALSE,IqHLuv_DKQemIfVAw2Tqxj64I_AtJkN2B8o_ugQgPHgPQLEI6ZVXExGU
CHALLENGER,#NAME?,서폿 다솜,662,106,73,FALSE,FALSE,FALSE,FALSE,7uxfRbRb23aGsCVjw1JZjl1NiXjGpGnoN7kXrCiEUXjkQJgSZGX0Ha7f
CHALLENGER,Y3OsfrdN7CHTXPnfOHAe2iAmnDGGhjUPbwtzJa9dclWdoZw,곽곽보성,1252,208,151,TRUE,FALSE,FALSE,FALSE,oUhuCYckg3XCJxM-Xod_w7_oWBII5mi96-5-9Fm2f7ZTpEc
CHALLENGER,6Gv3fu2vaT3ZK6iKldr77PlOSTT9sXEhxu5h9WXH09zPOM8325acK7zj9g,세상은 이렇다,673,262,227,FALSE,FALSE,FALSE,TRUE,J6C3Zw7FjDhj2GXm7Qa2BssNmNGHBdFttlSDAqSQGTEhmDccVBgpuZ2k
CHALLENGER,oM-5rRMUWUia65HSp31aL68nnPemHArZIbcOmBek3slEopF8ZHAtiX6Pag,mymx11,1137,115,76,FALSE,FALSE,FALSE,FALSE,QK6vAq4hy-d4C7v4qqMpQzRijXKe2AF8agdWhfHiW4moP2SL0mDLB331
CHALLENGER,n3t70BqTV7ASNTm3o68_aZJWwZRzXhRnDv3UZMSz1esfJ_k,xiaomingaa,823,213,172,FALSE,FALSE,FALSE,FALSE,DICeYcvfunXsRPSGXqqeJqHB131dyE5AEiReaXiIbn0tsvdQ-7QYXHXO
CHALLENGER,mcRGrMdp0M3LSZvnbYJH-XghNeDXJJfEiSp1BLnFcPwU98Wyl2I_DQ1f9Q,zxcjhkaiusyqw,956,248,200,TRUE,FALSE,FALSE,FALSE,OClipp3Jl6d1myixyfcixcY028VKYZbIi3H9O2K517r8mBeLETpZg_C2
CHALLENGER,MKMxflEU4R9BQ7N3xZunTSbsGSI8e5FclnAbIbhHD8lyOw,PowderSn0w,585,267,230,FALSE,FALSE,FALSE,FALSE,AWxaUfQ6vaE7ASdhhcwAjwrnFBvWzrDJJ_zHm5exCMfy
CHALLENGER,IVj5DPt8-QfYppb-7YySJN8FkCBu4ZTdDCSymy7UET85hA,asdashgawas,604,135,111,FALSE,FALSE,TRUE,FALSE,Y1RncyE9bZsjVeM5S1XbMxRHaFw5nsfJRYXGnjIzuPDJ
CHALLENGER,SV_71jPdp_3KJXzhgeYKbnoLqayfIvzs_RFR5AHfbEIWOq4,Gen G Quid,592,616,579,FALSE,FALSE,TRUE,FALSE,HjWt22UpoKb4hAAW2CiQO5H96qnNmtaBe3n2fhkK2ZcCphjpBNMGkgiR
CHALLENGER,qQSTutUtl7Q3jPG-mXqWkIyjDb-s22yylqjNfDZRA_jp9HTgUMC8T0mXag,bai gei,634,122,83,FALSE,FALSE,TRUE,FALSE,KU15RPbEGuhqWztMULg9AftRy81VgggDFKP8qNhi55HU3ko9o02wdRHW
CHALLENGER,RXBHfn98xyrbdbUKoSVb2Jxt1lNOPJdqFSFrD-HR8HZUCZk,Liiv Croco,1060,162,124,TRUE,FALSE,FALSE,FALSE,Z6II0fpKrI9IS-diL1BG39x8Mgw00gbNw6VsGBbTVWu3kjg
CHALLENGER,kPoXnimQatzPh4LX2kSr4M5rN1xb3Y6IBAe_4KJ-Hbg95-_GRv7UHXWrXQ,sickomode0,623,171,110,FALSE,FALSE,FALSE,FALSE,VP7KXMbV2vdZWinrEzdogUGMoHdpAnSWvSe2yEbzia0s-ALXzZD2Vqss
CHALLENGER,3d6w4NQnZ2qTe9QwLYC1H6Rls3dXZNDzgjU0bc31cLS5TA,챌딱콩,701,66,37,FALSE,FALSE,FALSE,FALSE,RdV80K-n0Uq1buGUIuFKRh4rok3cBeVPdYr8FyXvEZu7
CHALLENGER,HbQ2SMkWov6eWcnCWuKUMI-LXgqmHjDIkJqyhi_Cd9TCNYN8JgWcVbzNzQ,d1 my home,625,330,283,TRUE,FALSE,FALSE,FALSE,BxhUZ3sRfnxcEBUVaOf0OEYH4eAiHyW2usZdK2Bzpn5ZdKKGPcgJBBDT
CHALLENGER,DHxOSyxRUfqjrVYvrQ63H3MBP4pRC7S0fOnnqCiGniteH7s,팀개못하면누누함,628,130,102,TRUE,FALSE,FALSE,FALSE,zXmBRUxjOs4oAhXLuB6_be14cly22p2tAgkPXKxj1HyMZckcSYkSQbcA
CHALLENGER,f0uIVKT85sJt8UQ_GqyBagnpV8ShO1M1_OQFZSDC1NXZYxo_VFniuyBobw,hhxl,1261,225,149,TRUE,FALSE,FALSE,FALSE,
CHALLENGER,yyXUZukWcoSoVjz81CrAzZvnv26GZeKHj3jQ1KfgE7VDDzZdS2er8g1ojg,handsomeMid,693,166,135,TRUE,FALSE,FALSE,FALSE,IlEbBwiBF_5t_gv580x2toSJMWqCJrsEnjllF6txIK484OzyM4y8NYE_
CHALLENGER,LomVb7gAZevRRmfQRIObuWv2nDkmpNHz2-gsfj95KMKBZOQ,정훈이의 모험,1116,156,104,TRUE,FALSE,FALSE,FALSE,bsdYyjBNCHDiKcUFejW_MHzh9XL1CDETR1k3hAoReMr5NIA
CHALLENGER,#NAME?,Gen G Clid,1083,356,303,TRUE,FALSE,FALSE,FALSE,I_MW46sUFlK0cumg-bbADmQ_-AJdYtxqk-0oe9nF2mu9RWU
CHALLENGER,y5anFAe5uayFRpq8jUdUSADkjST_VrQ9V0C-024OOoEgofjHIUnAIuIFcA,cxzkdasjdqwoie,592,207,169,FALSE,FALSE,FALSE,FALSE,YROwzHu1K8qSFjrlSy5PJCs_y2wN1ey_5QYYBP0FIUlUp-58-n80zHKJ
CHALLENGER,iaFfDpvrqqDc1VW2zi5NMhHxjaOUiMesbpEo8FfK3tL02QA,Shadow vlade,695,547,505,FALSE,FALSE,TRUE,FALSE,SPZSf2ffrXTfwYWy7_GyGRQAb2dO_JNGr4bfHhUh5_N73FQ
CHALLENGER,m1NUJRuWcWP5ODXZ5OBOLFTSEPUg9NkNjoggEUGEQJDkamE,서프라이즈데이,618,266,234,FALSE,FALSE,TRUE,TRUE,-61saHA3dC7el7IvmQ8iUd5st8vZ66boHTolz-OCtoJH8yQ
CHALLENGER,k7fF_27XunrsgRb7PLvPy3t0knc495d82NVF4W2eE3QN-zA,전상득,579,353,324,TRUE,FALSE,FALSE,TRUE,ez9u1LHiK3tGUkhumReNc-z5Oh-g-p5X5Ps1vUd7sQzl3EX6-R7w-Kct
CHALLENGER,PfKePPvEhVX7vfeNK3Zueo7qQmjISZnezwO-P4or1a0Aq4w,UMA PUI PUI,828,288,243,TRUE,FALSE,FALSE,FALSE,9wqCtowx32ggnGqTAg_-MPEbFY3UnT1RkS4fmvLQkFYSI9k
CHALLENGER,DU3mRgZaNNew5E-939_xDrMjRhCascCgV0E-XTq3L4U3dPA,Liiv Effort,951,157,114,TRUE,FALSE,FALSE,TRUE,BO1WPkyaDY2nDrg83EvQPXskdFZ2evZaMs0t-Hm3ugGyQOA
CHALLENGER,RCP_bsT8J1-7TTVK3FIWiD9v0ZeTFgiFzNudFgwZ2jTRolQR,재훈이의 모함,840,388,344,FALSE,FALSE,FALSE,TRUE,_7K1X3uBuYaXGaVRQmAkn3btHsVo6Kqlf4qhg0WuTy7KbfnxkjAEkwV4
CHALLENGER,BcJawBW-TqeK0GZPa3rHo3MkOOQ5YgLi0J1ufBJgGCe21R4,NS Sylvie,803,181,142,FALSE,FALSE,FALSE,FALSE,hkRYXXeOQ8yWjcCXFmoWBS7Hn-c4TshUVDw6dxpXNl4uI2dPXekfAmd_
CHALLENGER,GZmx-g6imPN2x9f7o7gni4xko6ojeunHRYzS-BPLPLvvJE_88RCkTm5mAQ,black linyue,1026,94,33,FALSE,FALSE,TRUE,TRUE,LaUF0cqqPMGJzUU5zjYMrMQnAmYWQ2vbiwfBEsjj_u0VDjanSifQET6M
CHALLENGER,eiG5y8-TxbSWtfrNxtOjJSeB_v9Wta5trd42SAEjFNUKkw_-KQRAaiUihQ,chunzhen,706,135,82,FALSE,FALSE,FALSE,FALSE,ysJUiXmXo8auDgTpVMvvIX8D0F6a3_fcmyUbSSF4cwAs09cbAYLvxLJZ
CHALLENGER,baRzvAlq9lFJYmUIZ4VzI9MMngQhvcUPEV2miAKtx4GtRIFjP-deumGtvw,70I,943,255,193,FALSE,FALSE,FALSE,FALSE,RdVHbHQiEyy4B791Eavtih7nquk9IAKb_9AGCbzPZXc_H3C35cFRMWi3
CHALLENGER,m57jxdWXlYWe6mhD5JJHkMJ4-BOCpJ95JGeWTjfFVU_Ua0k,서폿있음,654,271,162,TRUE,FALSE,FALSE,FALSE,P6MVP1VzvCpD0KvthY2_Hiz0hHqSRDiBjvkRRGml8CBGSYUfwXINozFA
CHALLENGER,cW6NfeNQbmzUguRQ7LCHtaLpPfJmQCWZb-Ts0GIPpAc9MKY,트위치 라쿤99,683,168,127,FALSE,FALSE,TRUE,FALSE,c4Xq-ZVj3-Zcl8tz8QxGa57W-_ece45VXiPkgP96FYKkzag
CHALLENGER,HWzcLvdHsjetaqay2ZsT7IxRDLMEEqm08xG8IL6sMV7shJI,당근채찍맛무야호,647,118,91,FALSE,FALSE,FALSE,FALSE,YCGNIUShuADKoUy14a9oH52mMQs_da91DZleZSqs9eJ6hR8
CHALLENGER,wq6wq1VZqJpCujMcvC5-4iDWgqk7uYESTteqP81_uklagg,죡같네1,689,154,119,FALSE,FALSE,FALSE,FALSE,ikO4pq9QrV_RBW_RrKrP6M8XfqTxorhC_TGno5bb5Rx_
CHALLENGER,w3_BFkTOYz7eecXnP2vzO3iSAmLTaCgJ-CI2OUokgiL3vVO1,죽으면 내잘못,649,268,231,FALSE,FALSE,TRUE,FALSE,v96zPOAAlxCh2Vgvlt-Yzxq6i7vVC1r4q2qXEDVEcr-iaFrSCauQLXDX
CHALLENGER,N0Qhs-3_aIxkJPMrwpNebAkEL-1WTwN2T4vDTNmv-zgitWFV4Rrgjy-NPw,tes 740565123,796,350,314,TRUE,FALSE,FALSE,FALSE,ZJbkNpwEGI17UAAlGt-JqZ2402080ow7aAnC8Jwz2Tqahm47y2HvyS9_
